sample_id,modality,modality_index,start_position,end_position_exclusive,masked_effective_positions,raw_zero_fraction,delta_predicted_class_probability,delta_strength
12,text,0,6,9,3,0.0,0.0181085467338562,-0.029265999794006348
12,text,0,7,10,3,0.0,0.004370748996734619,-0.007615506649017334
12,text,0,8,11,3,0.0,-0.017722666263580322,0.05802750587463379
12,text,0,9,12,3,0.0,-0.008333384990692139,-0.0020722150802612305
12,text,0,10,13,3,0.0,0.003084540367126465,-0.03252255916595459
12,text,0,11,14,3,0.0,0.0038833022117614746,-0.02448636293411255
12,text,0,12,15,3,0.0,0.024380922317504883,-0.08506143093109131
12,text,0,13,16,3,0.0,0.06465044617652893,-0.210822194814682
12,text,0,14,17,3,0.0,0.05707937479019165,-0.18744492530822754
12,text,0,15,18,3,0.0,0.01836341619491577,-0.07832217216491699
12,text,0,16,19,3,0.0,-0.02230745553970337,0.03872692584991455
12,text,0,17,20,3,0.0,-0.004850625991821289,0.03147238492965698
12,text,0,18,21,3,0.0,-0.0038791894912719727,0.01592165231704712
12,text,0,19,22,3,0.0,0.01034015417098999,-0.015536308288574219
12,text,0,20,23,3,0.0,0.005145728588104248,-0.0041381120681762695
12,text,0,21,24,3,0.0,0.0441107451915741,-0.12682300806045532
12,text,0,22,25,3,0.0,0.028757601976394653,-0.11323380470275879
12,text,0,23,26,3,0.0,0.024989396333694458,-0.08361095190048218
12,text,0,24,27,3,0.0,-0.012903988361358643,0.053155601024627686
12,text,0,25,28,3,0.0,-0.009500324726104736,0.049967288970947266
12,text,0,26,29,3,0.0,-0.009183526039123535,0.03857773542404175
12,text,0,27,30,3,0.0,-0.009215474128723145,-0.008938074111938477
12,text,0,28,31,3,0.0,-0.012097179889678955,-0.0023649930953979492
12,text,0,29,32,3,0.0,-0.017120659351348877,0.008965849876403809
12,text,0,30,33,3,0.0,-0.03690218925476074,0.05591928958892822
12,text,0,31,34,3,0.0,-0.02687239646911621,0.09036213159561157
12,text,0,32,35,3,0.0,-0.030069589614868164,0.08898234367370605
12,text,0,33,36,3,0.0,-0.017771005630493164,0.061134278774261475
12,text,0,34,37,3,0.0,-0.01815563440322876,0.08087313175201416
12,text,0,35,38,3,0.0,-0.031222164630889893,0.10870534181594849
12,text,0,36,39,3,0.0,-0.05911177396774292,0.16660726070404053
12,text,0,37,40,3,0.0,-0.05512845516204834,0.14456462860107422
12,text,0,38,41,3,0.0,-0.03922855854034424,0.09933936595916748
12,text,0,39,42,3,0.0,0.0011782050132751465,-0.017386317253112793
12,text,0,40,43,3,0.0,-0.014018595218658447,0.03360491991043091
12,audio,1,1,4,3,0.0,-0.00790315866470337,0.02416825294494629
12,audio,1,2,5,3,0.0,-0.013663172721862793,0.04319673776626587
12,audio,1,3,6,3,0.0,-0.013010919094085693,0.04119598865509033
12,audio,1,4,7,3,0.0,-0.007756650447845459,0.023618876934051514
12,audio,1,5,8,3,0.0,-0.0017979145050048828,0.0030395984649658203
12,audio,1,6,9,3,0.0,-0.00030601024627685547,-0.002733945846557617
12,audio,1,7,10,3,0.0,-0.0023700594902038574,0.002207338809967041
12,audio,1,8,11,3,0.0,-0.0027106404304504395,0.003482341766357422
12,audio,1,9,12,3,0.0,0.0061151981353759766,-0.022666335105895996
12,audio,1,10,13,3,0.0,0.01679086685180664,-0.05092233419418335
12,audio,1,11,14,3,0.0,0.027314484119415283,-0.07773107290267944
12,audio,1,12,15,3,0.0,0.03733271360397339,-0.10421645641326904
12,audio,1,13,16,3,0.0,0.028342634439468384,-0.0798182487487793
12,audio,1,14,17,3,0.0,0.01782393455505371,-0.04977071285247803
12,audio,1,15,18,3,0.0,0.0028380751609802246,-0.008517861366271973
12,audio,1,16,19,3,0.0,-0.00598222017288208,0.016495704650878906
12,audio,1,17,20,3,0.0,-0.009584546089172363,0.027798771858215332
12,audio,1,18,21,3,0.0,-0.008392095565795898,0.023751914501190186
12,audio,1,19,22,3,0.0,-0.0023953914642333984,0.00442194938659668
12,audio,1,20,23,3,0.0,0.0015981197357177734,-0.007405996322631836
12,audio,1,21,24,3,0.0,-0.0019651055335998535,0.003986954689025879
12,audio,1,22,25,3,0.0,-0.005356132984161377,0.011693716049194336
12,audio,1,23,26,3,0.0,-0.006080925464630127,0.013065695762634277
12,audio,1,24,27,3,0.0,-0.005779445171356201,0.012291908264160156
12,audio,1,25,28,3,0.0,-0.005306422710418701,0.011579334735870361
12,audio,1,26,29,3,0.0,-0.00016111135482788086,2.9921531677246094e-05
12,audio,1,27,30,3,0.0,-0.0037889480590820312,0.013329684734344482
12,audio,1,28,31,3,0.0,-0.014154195785522461,0.045241475105285645
12,audio,1,29,32,3,0.0,-0.015580236911773682,0.05006206035614014
12,audio,1,30,33,3,0.0,-0.01375889778137207,0.044018447399139404
12,audio,1,31,34,3,0.0,-0.004781246185302734,0.016195714473724365
12,audio,1,32,35,3,0.0,-0.005063891410827637,0.02388465404510498
12,audio,1,33,36,3,0.0,-0.00742030143737793,0.03359860181808472
12,audio,1,34,37,3,0.0,-0.003049910068511963,0.019255757331848145
12,audio,1,35,38,3,0.0,-0.00042933225631713867,0.00465470552444458
12,audio,1,36,39,3,0.0,-0.0003897547721862793,0.0036734938621520996
12,audio,1,37,40,3,0.0,0.0006382465362548828,-0.0017575621604919434
12,audio,1,38,41,3,0.0,0.0026180148124694824,-0.010079741477966309
12,audio,1,39,42,3,0.0,5.620718002319336e-05,0.001479029655456543
12,audio,1,40,43,3,0.0,0.0012470483779907227,-0.0023301243782043457
12,vision,2,1,4,3,0.0,0.0002067089080810547,4.369020462036133e-05
12,vision,2,2,5,3,0.0,0.0008801817893981934,-0.003368377685546875
12,vision,2,3,6,3,0.0,0.0008873939514160156,-0.0034062862396240234
12,vision,2,4,7,3,0.0,0.0008920431137084961,-0.0035685300827026367
12,vision,2,5,8,3,0.0,0.0008676648139953613,-0.0035718679428100586
12,vision,2,6,9,3,0.0,0.0008099675178527832,-0.003379642963409424
12,vision,2,7,10,3,0.0,0.0007493495941162109,-0.0031605958938598633
12,vision,2,8,11,3,0.0,0.0008050203323364258,-0.003446042537689209
12,vision,2,9,12,3,0.0,0.0008125901222229004,-0.0033215880393981934
12,vision,2,10,13,3,0.0,0.0007768869400024414,-0.0035387277603149414
12,vision,2,11,14,3,0.0,0.0013885498046875,-0.0060585737228393555
12,vision,2,12,15,3,0.0,0.002092123031616211,-0.008770585060119629
12,vision,2,13,16,3,0.0,0.002811431884765625,-0.012342333793640137
12,vision,2,14,17,3,0.0,0.004072010517120361,-0.017015159130096436
12,vision,2,15,18,3,0.0,0.0009111762046813965,-0.005240201950073242
12,vision,2,16,19,3,0.0,0.0024741291999816895,-0.010670185089111328
12,vision,2,17,20,3,0.0,0.0054051876068115234,-0.02147960662841797
12,vision,2,18,21,3,0.0,0.0047416090965271,-0.01864802837371826
12,vision,2,19,22,3,0.0,0.0046912431716918945,-0.01828134059906006
12,vision,2,20,23,3,0.0,0.003235161304473877,-0.012545943260192871
12,vision,2,21,24,3,0.0,0.0023265480995178223,-0.009203553199768066
12,vision,2,22,25,3,0.0,0.002157926559448242,-0.00864112377166748
12,vision,2,23,26,3,0.0,5.8650970458984375e-05,-0.0003992915153503418
12,vision,2,24,27,3,0.0,-0.00039690732955932617,0.000967860221862793
12,vision,2,25,28,3,0.0,-0.0006158947944641113,0.0016118288040161133
12,vision,2,26,29,3,0.0,-0.00124281644821167,0.00404125452041626
12,vision,2,27,30,3,0.0,-0.0019189715385437012,0.006270110607147217
12,vision,2,28,31,3,0.0,-0.002969980239868164,0.010059833526611328
12,vision,2,29,32,3,0.0,-0.003938436508178711,0.012586891651153564
12,vision,2,30,33,3,0.0,-0.0026110410690307617,0.007963776588439941
12,vision,2,31,34,3,0.0,0.0010371208190917969,-0.0048105716705322266
12,vision,2,32,35,3,0.0,0.003064870834350586,-0.011811494827270508
12,vision,2,33,36,3,0.0,0.0032445788383483887,-0.014279842376708984
12,vision,2,34,37,3,0.0,0.006940960884094238,-0.026816487312316895
12,vision,2,35,38,3,0.0,0.005790412425994873,-0.022372901439666748
12,vision,2,36,39,3,0.0,0.0033129453659057617,-0.013206303119659424
12,vision,2,37,40,3,0.0,0.0013044476509094238,-0.004862189292907715
12,vision,2,38,41,3,0.0,0.0001023411750793457,-0.0004063844680786133
12,vision,2,39,42,3,0.0,-9.083747863769531e-05,0.0003896355628967285
12,vision,2,40,43,3,0.0,-0.00054931640625,0.0022054314613342285
13,text,0,1,4,3,0.0,0.05186867713928223,0.07403934001922607
13,text,0,2,5,3,0.0,0.07228076457977295,0.07649409770965576
13,text,0,3,6,3,0.0,0.04379117488861084,0.02942901849746704
13,text,0,4,7,3,0.0,0.02168247103691101,0.018077075481414795
13,text,0,5,8,3,0.0,0.04865100979804993,-0.014935910701751709
13,text,0,6,9,3,0.0,-0.0012620091438293457,0.026593446731567383
13,text,0,7,10,3,0.0,0.010050058364868164,0.057036787271499634
13,text,0,8,11,3,0.0,0.01480633020401001,0.024674654006958008
13,text,0,9,12,3,0.0,-0.007094860076904297,0.021152913570404053
13,text,0,10,13,3,0.0,-0.0010689496994018555,0.01651725172996521
13,text,0,11,14,3,0.0,0.05345010757446289,0.027492910623550415
13,text,0,12,15,3,0.0,0.026380717754364014,-0.0028568506240844727
13,text,0,13,16,3,0.0,-0.005175232887268066,0.008416861295700073
13,text,0,14,17,3,0.0,0.03743332624435425,0.038911402225494385
13,text,0,15,18,3,0.0,0.050003647804260254,0.025966376066207886
13,text,0,16,19,3,0.0,0.03581467270851135,0.022646069526672363
13,text,0,17,20,3,0.0,0.01154714822769165,-0.007991373538970947
13,text,0,18,21,3,0.0,0.02357974648475647,-0.009462535381317139
13,text,0,19,22,3,0.0,0.01274678111076355,-0.023680508136749268
13,text,0,20,23,3,0.0,-0.009310424327850342,-0.0654221773147583
13,text,0,21,24,3,0.0,-0.019957125186920166,-0.1014397144317627
13,text,0,22,25,3,0.0,-0.0030854344367980957,-0.061612844467163086
13,text,0,23,26,3,0.0,-0.004346072673797607,-0.03401637077331543
13,text,0,24,27,3,0.0,0.03489387035369873,0.029028356075286865
13,text,0,25,28,3,0.0,-0.03453195095062256,-0.08403906226158142
13,text,0,26,29,3,0.0,-0.08173024654388428,-0.12097305059432983
13,text,0,27,30,3,0.0,-0.08309650421142578,-0.12792879343032837
13,text,0,28,31,3,0.0,-0.000605463981628418,-0.0008221268653869629
13,audio,1,1,4,3,0.0,-0.00036218762397766113,-0.0004876852035522461
13,audio,1,2,5,3,0.0,-0.003138035535812378,-0.0031091272830963135
13,audio,1,3,6,3,0.0,-0.00536876916885376,-0.007963836193084717
13,audio,1,4,7,3,0.0,-0.005423843860626221,-0.007137000560760498
13,audio,1,5,8,3,0.0,-0.002491891384124756,-0.003438204526901245
13,audio,1,6,9,3,0.0,0.0007904171943664551,0.0017322897911071777
13,audio,1,7,10,3,0.0,0.005243420600891113,0.010328501462936401
13,audio,1,8,11,3,0.0,0.015324831008911133,0.027358651161193848
13,audio,1,9,12,3,0.0,0.019367992877960205,0.03414914011955261
13,audio,1,10,13,3,0.0,0.02504447102546692,0.042113274335861206
13,audio,1,11,14,3,0.0,0.010510772466659546,0.01801353693008423
13,audio,1,12,15,3,0.0,0.001789003610610962,0.0059382617473602295
13,audio,1,13,16,3,0.0,-0.004945337772369385,-0.005450159311294556
13,audio,1,14,17,3,0.0,-0.011414170265197754,-0.016436368227005005
13,audio,1,15,18,3,0.0,-0.00297701358795166,-0.0029387474060058594
13,audio,1,16,19,3,0.0,0.0018569231033325195,0.004429072141647339
13,audio,1,17,20,3,0.0,0.0071437060832977295,0.013271868228912354
13,audio,1,18,21,3,0.0,0.007840216159820557,0.011685073375701904
13,audio,1,19,22,3,0.0,0.009577393531799316,0.01436200737953186
13,audio,1,20,23,3,0.0,0.014674603939056396,0.01848176121711731
13,audio,1,21,24,3,0.0,0.01696866750717163,0.02187424898147583
13,audio,1,22,25,3,0.0,0.011761248111724854,0.014438152313232422
13,audio,1,23,26,3,0.0,0.007296383380889893,0.008453130722045898
13,audio,1,24,27,3,0.0,0.004951536655426025,0.00807124376296997
13,audio,1,25,28,3,0.0,0.0001703798770904541,0.0030266642570495605
13,audio,1,26,29,3,0.0,-0.0015776753425598145,0.0004490017890930176
13,audio,1,27,30,3,0.0,-0.0035691261291503906,-0.0026126503944396973
13,audio,1,28,31,3,0.0,-0.0022357404232025146,-0.0009634494781494141
13,vision,2,1,4,3,1.0,-0.0003383159637451172,-0.0003304481506347656
13,vision,2,2,5,3,1.0,-0.0017825961112976074,-0.0014802217483520508
13,vision,2,3,6,3,1.0,-4.175305366516113e-05,0.0007798671722412109
13,vision,2,4,7,3,1.0,-4.172325134277344e-05,0.0007798969745635986
13,vision,2,5,8,3,1.0,-4.172325134277344e-05,0.0007798671722412109
13,vision,2,6,9,3,1.0,-4.172325134277344e-05,0.0007798671722412109
13,vision,2,7,10,3,1.0,-4.172325134277344e-05,0.0007798671722412109
13,vision,2,8,11,3,1.0,-4.172325134277344e-05,0.0007798671722412109
13,vision,2,9,12,3,1.0,-4.175305366516113e-05,0.0007798969745635986
13,vision,2,10,13,3,1.0,-4.175305366516113e-05,0.0007799267768859863
13,vision,2,11,14,3,1.0,-4.175305366516113e-05,0.0007798671722412109
13,vision,2,12,15,3,1.0,-4.172325134277344e-05,0.0007798969745635986
13,vision,2,13,16,3,1.0,-4.172325134277344e-05,0.0007798671722412109
13,vision,2,14,17,3,1.0,-4.172325134277344e-05,0.0007798671722412109
13,vision,2,15,18,3,1.0,-4.172325134277344e-05,0.0007798671722412109
13,vision,2,16,19,3,1.0,-4.172325134277344e-05,0.0007798671722412109
13,vision,2,17,20,3,1.0,-4.175305366516113e-05,0.0007798969745635986
13,vision,2,18,21,3,1.0,-4.175305366516113e-05,0.0007799267768859863
13,vision,2,19,22,3,1.0,-4.175305366516113e-05,0.0007798671722412109
13,vision,2,20,23,3,1.0,-4.172325134277344e-05,0.0007798969745635986
13,vision,2,21,24,3,1.0,-4.172325134277344e-05,0.0007798671722412109
13,vision,2,22,25,3,1.0,-4.172325134277344e-05,0.0007798671722412109
13,vision,2,23,26,3,1.0,-4.172325134277344e-05,0.0007798671722412109
13,vision,2,24,27,3,1.0,-4.172325134277344e-05,0.0007798373699188232
13,vision,2,25,28,3,1.0,-4.175305366516113e-05,0.0007798969745635986
13,vision,2,26,29,3,1.0,-4.175305366516113e-05,0.0007798373699188232
13,vision,2,27,30,3,1.0,-0.0017825663089752197,-0.0014802217483520508
13,vision,2,28,31,3,1.0,-0.0003383755683898926,-0.0003304481506347656
14,text,0,1,4,3,0.0,-0.005165159702301025,-0.010491251945495605
14,text,0,2,5,3,0.0,-0.0028755664825439453,-0.007957398891448975
14,text,0,3,6,3,0.0,0.01459413766860962,0.025525212287902832
14,text,0,4,7,3,0.0,0.046291887760162354,0.0783989429473877
14,text,0,5,8,3,0.0,0.042762577533721924,0.07143020629882812
14,text,0,6,9,3,0.0,0.03642463684082031,0.06278097629547119
14,text,0,7,10,3,0.0,0.005997002124786377,0.00981837511062622
14,text,0,8,11,3,0.0,0.012188613414764404,0.02156352996826172
14,text,0,9,12,3,0.0,0.009024202823638916,0.013451576232910156
14,text,0,10,13,3,0.0,0.00440448522567749,0.005173623561859131
14,text,0,11,14,3,0.0,0.004289507865905762,0.004382193088531494
14,text,0,12,15,3,0.0,0.008764803409576416,0.016205906867980957
14,text,0,13,16,3,0.0,0.012808084487915039,0.02360081672668457
14,text,0,14,17,3,0.0,0.007543087005615234,0.014671504497528076
14,text,0,15,18,3,0.0,-0.006837069988250732,-0.011585056781768799
14,text,0,16,19,3,0.0,-0.013469696044921875,-0.024627089500427246
14,text,0,17,20,3,0.0,-0.0030938386917114258,-0.0051667094230651855
14,text,0,18,21,3,0.0,0.009239137172698975,0.01569432020187378
14,text,0,19,22,3,0.0,0.00023484230041503906,-0.002330601215362549
14,text,0,20,23,3,0.0,-0.014429271221160889,-0.029447436332702637
14,text,0,21,24,3,0.0,-0.03266197443008423,-0.07247722148895264
14,text,0,22,25,3,0.0,-0.02853250503540039,-0.058469295501708984
14,text,0,23,26,3,0.0,-0.03916668891906738,-0.08592283725738525
14,text,0,24,27,3,0.0,-0.020899653434753418,-0.04644441604614258
14,text,0,25,28,3,0.0,-0.027208149433135986,-0.06432926654815674
14,text,0,26,29,3,0.0,0.018881678581237793,0.02110302448272705
14,text,0,27,30,3,0.0,0.02143615484237671,0.025712907314300537
14,text,0,28,31,3,0.0,0.04838591814041138,0.07462507486343384
14,text,0,29,32,3,0.0,0.005324184894561768,0.01233530044555664
14,text,0,30,33,3,0.0,-0.004295408725738525,-0.0054435133934021
14,text,0,31,34,3,0.0,-0.005277097225189209,-0.006901383399963379
14,text,0,32,35,3,0.0,0.0015431046485900879,0.0032015442848205566
14,text,0,33,36,3,0.0,0.010136783123016357,0.016440212726593018
14,audio,1,1,4,3,0.0,0.0031341910362243652,0.006171584129333496
14,audio,1,2,5,3,0.0,0.0028150081634521484,0.0046187639236450195
14,audio,1,3,6,3,0.0,0.0015450716018676758,0.0010697245597839355
14,audio,1,4,7,3,0.0,0.0012108087539672852,-0.0006988048553466797
14,audio,1,5,8,3,0.0,0.0021639466285705566,0.0025368332862854004
14,audio,1,6,9,3,0.0,0.003018498420715332,0.0056792497634887695
14,audio,1,7,10,3,0.0,0.003216981887817383,0.00675201416015625
14,audio,1,8,11,3,0.0,0.004075288772583008,0.006436586380004883
14,audio,1,9,12,3,0.0,0.002967357635498047,0.0035964250564575195
14,audio,1,10,13,3,0.0,0.006508767604827881,0.006359398365020752
14,audio,1,11,14,3,0.0,0.004595339298248291,0.0023927688598632812
14,audio,1,12,15,3,0.0,0.0036704540252685547,0.0045702457427978516
14,audio,1,13,16,3,0.0,0.003013312816619873,0.005766034126281738
14,audio,1,14,17,3,0.0,0.0033372044563293457,0.008402824401855469
14,audio,1,15,18,3,0.0,0.003642141819000244,0.010079622268676758
14,audio,1,16,19,3,0.0,0.0031648874282836914,0.007171273231506348
14,audio,1,17,20,3,0.0,0.0007330775260925293,0.00109940767288208
14,audio,1,18,21,3,0.0,-5.549192428588867e-05,-0.00123518705368042
14,audio,1,19,22,3,0.0,-0.0012239813804626465,-0.0030558109283447266
14,audio,1,20,23,3,0.0,0.00014698505401611328,9.930133819580078e-05
14,audio,1,21,24,3,0.0,0.0006894469261169434,0.0021573305130004883
14,audio,1,22,25,3,0.0,0.0006644129753112793,0.002194523811340332
14,audio,1,23,26,3,0.0,0.00012356042861938477,0.000344693660736084
14,audio,1,24,27,3,0.0,-0.0005600452423095703,-0.0002485513687133789
14,audio,1,25,28,3,0.0,-0.0009171366691589355,-0.0010564327239990234
14,audio,1,26,29,3,0.0,-0.0010679960250854492,-0.0016594529151916504
14,audio,1,27,30,3,0.0,-0.0010352730751037598,-0.0014985203742980957
14,audio,1,28,31,3,0.0,-0.0018871426582336426,-0.002898573875427246
14,audio,1,29,32,3,0.0,-0.002055823802947998,-0.0028995275497436523
14,audio,1,30,33,3,0.0,-0.002591252326965332,-0.0033669471740722656
14,audio,1,31,34,3,0.0,-0.002180814743041992,-0.0016200542449951172
14,audio,1,32,35,3,0.0,-0.006017327308654785,-0.0077329277992248535
14,audio,1,33,36,3,0.0,-0.00536501407623291,-0.006047368049621582
14,vision,2,1,4,3,0.0,0.002606034278869629,0.0028174519538879395
14,vision,2,2,5,3,0.0,0.002043604850769043,0.001883387565612793
14,vision,2,3,6,3,0.0,0.001244187355041504,0.0008171796798706055
14,vision,2,4,7,3,0.0,0.00023156404495239258,-0.0007539987564086914
14,vision,2,5,8,3,0.0,0.0010204911231994629,0.0011941194534301758
14,vision,2,6,9,3,0.0,0.001149296760559082,0.0020450353622436523
14,vision,2,7,10,3,0.0,0.0009133219718933105,0.001973867416381836
14,vision,2,8,11,3,0.0,0.0009877681732177734,0.002773284912109375
14,vision,2,9,12,3,0.0,0.0006812810897827148,0.0021815896034240723
14,vision,2,10,13,3,0.0,0.00012612342834472656,0.00124436616897583
14,vision,2,11,14,3,0.0,-0.0009644627571105957,-0.0005128979682922363
14,vision,2,12,15,3,0.0,-0.0010056495666503906,-0.0007093548774719238
14,vision,2,13,16,3,0.0,-0.0009047985076904297,-0.0006185770034790039
14,vision,2,14,17,3,0.0,-0.000980377197265625,-3.7670135498046875e-05
14,vision,2,15,18,3,0.0,-0.0010323524475097656,0.0004132986068725586
14,vision,2,16,19,3,0.0,-0.0012636780738830566,-0.0001188516616821289
14,vision,2,17,20,3,0.0,-2.4974346160888672e-05,0.003792881965637207
14,vision,2,18,21,3,0.0,0.003496229648590088,0.011454582214355469
14,vision,2,19,22,3,0.0,0.0033625364303588867,0.011082231998443604
14,vision,2,20,23,3,0.0,0.0034839510917663574,0.011073052883148193
14,vision,2,21,24,3,0.0,0.001374959945678711,0.006046295166015625
14,vision,2,22,25,3,0.0,-0.0013516545295715332,-0.0009561777114868164
14,vision,2,23,26,3,0.0,-0.0016152262687683105,-0.0011777877807617188
14,vision,2,24,27,3,0.0,-0.0012892484664916992,-0.0008765459060668945
14,vision,2,25,28,3,0.0,-0.0009291768074035645,-0.0001925826072692871
14,vision,2,26,29,3,0.0,0.0014580488204956055,0.006579279899597168
14,vision,2,27,30,3,0.0,0.002382218837738037,0.008299410343170166
14,vision,2,28,31,3,0.0,0.002439141273498535,0.008465886116027832
14,vision,2,29,32,3,0.0,0.002172410488128662,0.008035719394683838
14,vision,2,30,33,3,0.0,0.0014944076538085938,0.006242990493774414
14,vision,2,31,34,3,0.0,0.008241593837738037,0.01835775375366211
14,vision,2,32,35,3,0.0,0.013274312019348145,0.02933180332183838
14,vision,2,33,36,3,0.0,0.013953447341918945,0.029868900775909424
15,text,0,1,4,3,0.0,-0.05962595343589783,-0.1907927691936493
15,text,0,2,5,3,0.0,-0.012727737426757812,-0.066866934299469
15,text,0,3,6,3,0.0,-0.11012420058250427,-0.3263567388057709
15,text,0,4,7,3,0.0,-0.06059354543685913,-0.19327586889266968
15,text,0,5,8,3,0.0,-0.08569401502609253,-0.24357452988624573
15,text,0,6,9,3,0.0,-0.021247953176498413,-0.05084266513586044
15,text,0,7,10,3,0.0,0.008334934711456299,0.06726044416427612
15,text,0,8,11,3,0.0,0.01991918683052063,0.06907200813293457
15,text,0,9,12,3,0.0,0.03870302438735962,0.12963294982910156
15,text,0,10,13,3,0.0,0.0891069769859314,0.2736930251121521
15,text,0,11,14,3,0.0,0.08755829930305481,0.1776326298713684
15,text,0,12,15,3,0.0,0.06207898259162903,0.13947777450084686
15,text,0,13,16,3,0.0,-0.07298660278320312,-0.2405208796262741
15,text,0,14,17,3,0.0,-0.026870369911193848,-0.10164199024438858
15,text,0,15,18,3,0.0,-0.02519214153289795,-0.10475627332925797
15,text,0,16,19,3,0.0,0.0022790133953094482,-0.016496427357196808
15,text,0,17,20,3,0.0,0.0032998621463775635,-0.014994122087955475
15,text,0,18,21,3,0.0,0.024237632751464844,0.06646262109279633
15,text,0,19,22,3,0.0,0.04567772150039673,0.176097109913826
15,audio,1,1,4,3,0.0,0.015587449073791504,0.03351076692342758
15,audio,1,2,5,3,0.0,0.009554266929626465,0.015189498662948608
15,audio,1,3,6,3,0.0,0.0015360713005065918,0.0053725093603134155
15,audio,1,4,7,3,0.0,0.0007523000240325928,0.0059288665652275085
15,audio,1,5,8,3,0.0,0.00546717643737793,0.015744946897029877
15,audio,1,6,9,3,0.0,0.004668295383453369,0.010959789156913757
15,audio,1,7,10,3,0.0,0.0066897571086883545,0.014644689857959747
15,audio,1,8,11,3,0.0,0.001570671796798706,0.0025588497519493103
15,audio,1,9,12,3,0.0,0.002959012985229492,0.006621871143579483
15,audio,1,10,13,3,0.0,0.0007530450820922852,0.0011168867349624634
15,audio,1,11,14,3,0.0,0.0005254745483398438,0.0003734901547431946
15,audio,1,12,15,3,0.0,-0.00040990114212036133,-0.0029205530881881714
15,audio,1,13,16,3,0.0,0.004018962383270264,0.011240795254707336
15,audio,1,14,17,3,0.0,0.00350382924079895,0.009790919721126556
15,audio,1,15,18,3,0.0,0.00341641902923584,0.011964492499828339
15,audio,1,16,19,3,0.0,-0.0009386241436004639,0.0008112117648124695
15,audio,1,17,20,3,0.0,-0.0023203492164611816,-0.0034478753805160522
15,audio,1,18,21,3,0.0,-0.00334128737449646,-0.006611205637454987
15,audio,1,19,22,3,0.0,-0.002802908420562744,-0.005653858184814453
15,vision,2,1,4,3,0.0,-0.0013467669486999512,-0.000660240650177002
15,vision,2,2,5,3,0.0,-0.0019354522228240967,-0.0015886947512626648
15,vision,2,3,6,3,0.0,0.001514136791229248,0.0057869404554367065
15,vision,2,4,7,3,0.0,0.0014368295669555664,0.003931101411581039
15,vision,2,5,8,3,0.0,0.0008394420146942139,0.002557307481765747
15,vision,2,6,9,3,0.0,-0.001308143138885498,-0.002262890338897705
15,vision,2,7,10,3,0.0,-0.004176437854766846,-0.007570594549179077
15,vision,2,8,11,3,0.0,-0.007797360420227051,-0.016072668135166168
15,vision,2,9,12,3,0.0,-0.008143305778503418,-0.017238155007362366
15,vision,2,10,13,3,0.0,-0.0046253204345703125,-0.007467098534107208
15,vision,2,11,14,3,0.0,-0.0005189776420593262,0.0020189806818962097
15,vision,2,12,15,3,0.0,0.001072704792022705,0.004630386829376221
15,vision,2,13,16,3,0.0,0.0020464956760406494,0.010259401053190231
15,vision,2,14,17,3,0.0,0.0009460151195526123,0.007299743592739105
15,vision,2,15,18,3,0.0,0.0021067261695861816,0.009571947157382965
15,vision,2,16,19,3,0.0,0.0014177560806274414,0.006622042506933212
15,vision,2,17,20,3,0.0,0.004195719957351685,0.015581615269184113
15,vision,2,18,21,3,0.0,0.016459167003631592,0.04820273816585541
15,vision,2,19,22,3,0.0,0.02443993091583252,0.06067640334367752
16,text,0,1,4,3,0.0,0.03137814998626709,-0.1061943769454956
16,text,0,2,5,3,0.0,0.008469462394714355,0.007779121398925781
16,text,0,3,6,3,0.0,0.039036571979522705,-0.24346709251403809
16,text,0,4,7,3,0.0,0.0819094181060791,-0.3818237781524658
16,text,0,5,8,3,0.0,0.09537017345428467,-0.4284186363220215
16,text,0,6,9,3,0.0,0.0017871856689453125,0.018208742141723633
16,text,0,7,10,3,0.0,-0.013470947742462158,0.08402347564697266
16,text,0,8,11,3,0.0,0.04623520374298096,-0.28831756114959717
16,text,0,9,12,3,0.0,0.03953850269317627,-0.24803924560546875
16,audio,1,1,4,3,0.0,0.0006073713302612305,-0.013614892959594727
16,audio,1,2,5,3,0.0,-0.0015462040901184082,0.005877971649169922
16,audio,1,3,6,3,0.0,-0.0069811344146728516,0.05998945236206055
16,audio,1,4,7,3,0.0,-0.015393733978271484,0.13420343399047852
16,audio,1,5,8,3,0.0,-0.026931285858154297,0.24268078804016113
16,audio,1,6,9,3,0.0,-0.022418856620788574,0.2135932445526123
16,audio,1,7,10,3,0.0,-0.010389328002929688,0.13352060317993164
16,audio,1,8,11,3,0.0,0.026267707347869873,-0.0764315128326416
16,audio,1,9,12,3,0.0,0.03921222686767578,-0.1563572883605957
16,vision,2,1,4,3,0.0,0.003534078598022461,-0.012709379196166992
16,vision,2,2,5,3,0.0,0.0071007609367370605,-0.031462669372558594
16,vision,2,3,6,3,0.0,0.006672859191894531,-0.033837080001831055
16,vision,2,4,7,3,0.0,0.007339119911193848,-0.04567217826843262
16,vision,2,5,8,3,0.0,0.007820069789886475,-0.04835796356201172
16,vision,2,6,9,3,0.0,0.0038015246391296387,-0.024460554122924805
16,vision,2,7,10,3,0.0,-2.8014183044433594e-06,-0.0006582736968994141
16,vision,2,8,11,3,0.0,-0.006692647933959961,0.048963308334350586
16,vision,2,9,12,3,0.0,-0.006093859672546387,0.043173909187316895
17,text,0,1,4,3,0.0,-0.009509086608886719,-0.08556091785430908
